log_type,event_id,event_category,event_type,source_name,computer_name,time_generated,message,parsed_timestamp,template_id,log_template
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 10:10:11,Background Intelligent Transfer Service | demand start | auto start | BITS,2026-04-16 10:10:11,ccc84460,EVT1073748864 NETWOR Background Intelligent Transfer Service | demand start | auto start | BITS
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 10:09:20,application-specific | Local | Activation | {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54} | {15C20B67-12E7-4BB6-92BB-7AFF07997402} | SREE | vijayanAdmin | S-1-5-21-2039802478-3675497764-1355025593-1001 | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable,2026-04-16 10:09:20,5d7ec3d2,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | SREE | vijayanAdmin | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM> | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 10:09:16,application-specific | Local | Activation | {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54} | {15C20B67-12E7-4BB6-92BB-7AFF07997402} | SREE | vijayanAdmin | S-1-5-21-2039802478-3675497764-1355025593-1001 | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable,2026-04-16 10:09:16,5d7ec3d2,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | SREE | vijayanAdmin | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM> | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 10:09:15,application-specific | Local | Activation | {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54} | {15C20B67-12E7-4BB6-92BB-7AFF07997402} | SREE | vijayanAdmin | S-1-5-21-2039802478-3675497764-1355025593-1001 | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable,2026-04-16 10:09:15,5d7ec3d2,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | SREE | vijayanAdmin | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM> | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable
Network,16,0,INFORMATION,Microsoft-Windows-Kernel-General,Sree,2026-04-16 10:09:14,115 | \??\C:\Users\vijayanAdmin\AppData\Local\Packages\Mozilla.Firefox_n80bbvh6b1yt2\SystemAppData\Helium\UserClasses.dat | 74 | 18,2026-04-16 10:09:14,d738150b,EVT16 NETWOR 115 | \??\C:\Users\vijayanAdmin\AppData\Local\Packages\Mozilla.Firefox_n80bbvh6b1yt2\SystemAppData\Helium\UserClasses.dat | 74 | 18
Network,16,0,INFORMATION,Microsoft-Windows-Kernel-General,Sree,2026-04-16 10:09:14,108 | \??\C:\Users\vijayanAdmin\AppData\Local\Packages\Mozilla.Firefox_n80bbvh6b1yt2\SystemAppData\Helium\User.dat | 47 | 7,2026-04-16 10:09:14,c57c6a1c,EVT16 NETWOR 108 | \??\C:\Users\vijayanAdmin\AppData\Local\Packages\Mozilla.Firefox_n80bbvh6b1yt2\SystemAppData\Helium\User.dat | 47 | 7
Network,5,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-16 10:09:11,0 | 0 | 0 | NULL,2026-04-16 10:09:11,1aec52aa,EVT5 NETWOR 0 | 0 | 0 | NULL
Network,2,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-16 10:09:10,0 | 0 | 0,2026-04-16 10:09:10,12e79c0b,EVT2 NETWOR 0 | 0 | 0
Network,2,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-16 10:08:39,6 | 24176 | 0,2026-04-16 10:08:39,2e21432d,EVT2 NETWOR 6 | <NUM> | 0
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 10:04:40,Background Intelligent Transfer Service | auto start | demand start | BITS,2026-04-16 10:04:40,84bf1454,EVT1073748864 NETWOR Background Intelligent Transfer Service | auto start | demand start | BITS
Network,5,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-16 10:01:47,0 | 0 | 0 | NULL,2026-04-16 10:01:47,1aec52aa,EVT5 NETWOR 0 | 0 | 0 | NULL
Network,1,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-16 10:00:39,6 | 24176 | 0 | \??\C:\Windows\System32\NgcIso.exe,2026-04-16 10:00:39,e63bb647,EVT1 NETWOR 6 | <NUM> | 0 | \??\C:\Windows\System32\NgcIso.exe
Network,5,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-16 10:00:39,0 | 0 | 0 | NULL,2026-04-16 10:00:39,1aec52aa,EVT5 NETWOR 0 | 0 | 0 | NULL
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 09:59:59,application-specific | Local | Activation | {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54} | {15C20B67-12E7-4BB6-92BB-7AFF07997402} | SREE | vijayanAdmin | S-1-5-21-2039802478-3675497764-1355025593-1001 | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable,2026-04-16 09:59:59,5d7ec3d2,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | SREE | vijayanAdmin | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM> | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 09:59:55,application-specific | Local | Activation | {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54} | {15C20B67-12E7-4BB6-92BB-7AFF07997402} | SREE | vijayanAdmin | S-1-5-21-2039802478-3675497764-1355025593-1001 | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable,2026-04-16 09:59:55,5d7ec3d2,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | SREE | vijayanAdmin | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM> | LocalHost (Using LRPC) | Mozilla.Firefox_149.0.2.0_x64__n80bbvh6b1yt2 | Unavailable
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 09:56:13,McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader),2026-04-16 09:56:13,adae45a1,EVT1073748864 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Network,1073748869,0,INFORMATION,Service Control Manager,Sree,2026-04-16 09:56:09,"McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\1.37.173.1\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem",2026-04-16 09:56:09,126f909b,"EVT1073748869 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\<IP>\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem"
Network,1073748864,0,INFORMATION,Service Control Manager,Sree,2026-04-16 09:55:50,McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader),2026-04-16 09:55:50,adae45a1,EVT1073748864 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | demand start | disabled | McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Network,1073748869,0,INFORMATION,Service Control Manager,Sree,2026-04-16 09:55:44,"McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\1.37.173.1\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem",2026-04-16 09:55:44,126f909b,"EVT1073748869 NETWOR McAfee Scheduled Task - (McAfee-Dynamicappdownloader) | ""C:\Program Files\McAfee\wps\<IP>\dad\mc-dad.exe"" | user mode service | demand start | LocalSystem"
Network,1073873926,0,INFORMATION,mtkwlex,Sree,2026-04-16 09:55:37,\Device\NDMP3,2026-04-16 09:55:37,d6439ebd,EVT1073873926 NETWOR \Device\NDMP3
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 09:55:24,application-specific | Local | Activation | {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54} | {15C20B67-12E7-4BB6-92BB-7AFF07997402} | SREE | vijayanAdmin | S-1-5-21-2039802478-3675497764-1355025593-1001 | LocalHost (Using LRPC) | MSTeams_26072.519.4556.7438_x64__8wekyb3d8bbwe | Unavailable,2026-04-16 09:55:24,768d639a,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | SREE | vijayanAdmin | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM> | LocalHost (Using LRPC) | MSTeams_26072.519.<NUM>.7438_x64__8wekyb3d8bbwe | Unavailable
Network,1073873929,0,INFORMATION,mtkwlex,Sree,2026-04-16 09:55:18,\Device\NDMP3,2026-04-16 09:55:18,34993e53,EVT1073873929 NETWOR \Device\NDMP3
Network,1073873926,0,INFORMATION,mtkwlex,Sree,2026-04-16 09:55:10,\Device\NDMP3,2026-04-16 09:55:10,d6439ebd,EVT1073873926 NETWOR \Device\NDMP3
Network,1038,0,INFORMATION,Microsoft-Windows-TPM-WMI,Sree,2026-04-16 09:54:48,C:\Windows\Logs\MeasuredBoot\0000000047-0000000001.json,2026-04-16 09:54:48,15d99d2a,EVT1038 NETWOR C:\Windows\Logs\MeasuredBoot\<NUM>-<NUM>.json
Network,1041,0,INFORMATION,Microsoft-Windows-TPM-WMI,Sree,2026-04-16 09:54:48,"{""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":true,""ValueFromTcgLog"":true,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}{""Field"":""BootTcgLogFoundInFileSystem"",""Value"":true,""DesiredValue"":true},{""Field"":""CurrentTcgLogFoundInFileSystem"",""Value"":true,""DesiredValue"":true}]}",2026-04-16 09:54:48,b6fa1f5d,"EVT1041 NETWOR {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":true,""ValueFromTcgLog"":true,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}{""Field"":""BootTcgLogFoundInFileSystem"",""Value"":true,""DesiredValue"":true},{""Field"":""CurrentTcgLogFoundInFileSystem"",""Value"":true,""DesiredValue"":true}]}"
Network,10016,0,WARNING,DCOM,Sree,2026-04-16 09:54:40,application-specific | Local | Activation | {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52} | {4839DDB7-58C2-48F5-8283-E1D1807D0D7D} | NT AUTHORITY | LOCAL SERVICE | S-1-5-19 | LocalHost (Using LRPC) | Unavailable | Unavailable,2026-04-16 09:54:40,6659d801,EVT10016 NETWOR application-specific | Local | Activation | {<UUID>} | {<UUID>} | NT AUTHORITY | LOCAL SERVICE | S-1-5-19 | LocalHost (Using LRPC) | Unavailable | Unavailable
Network,98,0,INFORMATION,Microsoft-Windows-Ntfs,Sree,2026-04-16 09:54:39,D: | \Device\HarddiskVolume4 | 0,2026-04-16 09:54:39,686eae97,EVT98 NETWOR D: | \Device\HarddiskVolume4 | 0
Network,1,0,INFORMATION,Microsoft-Windows-Power-Troubleshooter,Sree,2026-04-16 09:54:39,2026-04-15T16:39:40.2325680Z | 2026-04-16T04:24:38.2081030Z | 1934 | 706 | 691 | 4462 | 5028 | 2883 | 382676 | 1979728141 | 6 | 5 | 0 | 0 |  | 0 | 0 | 0 |  |  | 18,2026-04-16 09:54:39,e1bccbbb,EVT1 NETWOR <NUM>-04-15T16:39:40.2325680Z | <NUM>-04-16T04:24:38.2081030Z | <NUM> | 706 | 691 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 6 | 5 | 0 | 0 |  | 0 | 0 | 0 |  |  | 18
Network,566,268,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 09:54:38,47 | 20 | 6 | 3 | 42297962550 | 28380 | 52711 | 28380 | 52711 | 7 | 1 | false | 20,2026-04-16 09:54:38,191aff3b,EVT566 NETWOR 47 | 20 | 6 | 3 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 7 | 1 | false | 20
Network,30,21,INFORMATION,Microsoft-Windows-Kernel-Boot,Sree,2026-04-16 09:54:38,0 | 4353 | 4461 | 6642 | 6689,2026-04-16 09:54:38,1aca8db7,EVT30 NETWOR 0 | <NUM> | <NUM> | <NUM> | <NUM>
Network,18,57,INFORMATION,Microsoft-Windows-Kernel-Boot,Sree,2026-04-16 09:54:38,1,2026-04-16 09:54:38,1265991c,EVT18 NETWOR 1
Network,32,58,INFORMATION,Microsoft-Windows-Kernel-Boot,Sree,2026-04-16 09:54:38,0,2026-04-16 09:54:38,ed6a7ee2,EVT32 NETWOR 0
Network,25,32,INFORMATION,Microsoft-Windows-Kernel-Boot,Sree,2026-04-16 09:54:38,1,2026-04-16 09:54:38,e75364d2,EVT25 NETWOR 1
Network,27,33,INFORMATION,Microsoft-Windows-Kernel-Boot,Sree,2026-04-16 09:54:38,1 | ?,2026-04-16 09:54:38,905fe1b7,EVT27 NETWOR 1 | ?
Network,247,99,INFORMATION,Microsoft-Windows-Kernel-Boot,Sree,2026-04-16 09:54:38,0 | 4,2026-04-16 09:54:38,b7eedefc,EVT247 NETWOR 0 | 4
Network,506,157,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 09:54:38,20 | true | false | 7 | 28380 | 52711 | 7 | 47,2026-04-16 09:54:38,55d2c1e1,EVT506 NETWOR 20 | true | false | 7 | <NUM> | <NUM> | 7 | 47
Network,507,158,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 09:54:38,0 | 114928 | 0 | 0 | 0 | 114928 | 0 | 99 | false | 15 | 0 | 0 | false | 0 | 102927 | false | true | 0 | 7 | 0 | true | false | 9 | false | 28380 | 52711 | 7 | 47 | 0 | 114928 | 0 | 0 | 0 | 0 | 101382 | false | 28380 | 28380 | 114495 | 0 | 0 | 0 | 52711 | 52711 | 0 | 0 | 20 | 0 | 0 | 0 | 0 | 0,2026-04-16 09:54:38,cfeeaee9,EVT507 NETWOR 0 | <NUM> | 0 | 0 | 0 | <NUM> | 0 | 99 | false | 15 | 0 | 0 | false | 0 | <NUM> | false | true | 0 | 7 | 0 | true | false | 9 | false | <NUM> | <NUM> | 7 | 47 | 0 | <NUM> | 0 | 0 | 0 | 0 | <NUM> | false | <NUM> | <NUM> | <NUM> | 0 | 0 | 0 | <NUM> | <NUM> | 0 | 0 | 20 | 0 | 0 | 0 | 0 | 0
Network,566,268,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-16 09:54:38,47 | 15 | 7 | 1 | 114495 | 28380 | 52711 | 28380 | 52711 | 9 | 0 | false | 15,2026-04-16 09:54:38,dddfed50,EVT566 NETWOR 47 | 15 | 7 | 1 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 9 | 0 | false | 15
Network,1073742091,0,INFORMATION,Win32k,Sree,2026-04-16 09:54:38,,2026-04-16 09:54:38,101c6707,EVT1073742091 NETWOR
Network,24709,0,INFORMATION,Microsoft-Windows-BitLocker-Driver,Sree,2026-04-16 09:54:38,2026-04-16T09:54:32.0000000Z | true | 0xb | 32 | 0x880 | 2 | 0x880 | 2 | 64 | 920AD792E660383806BC45617323C8C618C39566AAC442D70306225DA6538E1E0000000000000000000000000000000000000000000000000000000000000000 | 640 | 3C0200001C000100010007000700540000001B0001000000010000801E001D000200010053006500630075007200650042006F006F007400000028001C001A000100CCFC4BB32888A345BC8AEADABA552B627D99348C767681AB3141F5B01E40A40E440000001B0001000100010000800E001D000200010050004B00000028001C001A000100FDAD986BC0A455F9F791FAB7862393135908457E1B1BCC83FCA507139CA193D4460000001B00010002000100008010001D00020001004B0045004B00000028001C001A000100EFD431E38C2134E22E9F9F4560EB7E3DE7A5A089C3FE313CD059E15346F8CD20440000001B0001000300010000800E001D000200010064006200000028001C001A000100357AB8F9547991B8A6488EDE43EF1701A5470382DFA02F78032717D338E73F5B460000001B00010004000100008010001D0002000100640062007800000028001C001A0001007D7A416CFB596B1D06037A60A77ACF0A943FF0CF0DAB249043B48314149D50E4520000001B0001000500040000001C001D000200010053006500700061007200610074006F007200000028001C001A000100DF3F619804A92FDB4057192DC43DD748EA778ADC52BC498CE80524C014B81119740000001B0001000600E00000803E001D00020001004F0053004C006F00610064006500720041007500740068006F0072006900740079005300690067006E0061007400750072006500000028001C001A00010030BF464EE37F1BC0C7B1A5BF25ECED275347C3AB1492D5623AE9F7663BE07DD5440000001C00010001000B000100360000001B00010000000C00000028001C001A000100097328E8C957DE2428283954F6A1EE8FF7AD7DEF12E100A600178407F5DECF24,2026-04-16 09:54:38,80f69160,EVT24709 NETWOR <NUM>-04-16T09:54:32.0000000Z | true | <HEX> | 32 | <HEX> | 2 | <HEX> | 2 | 64 | 920AD792E660383806BC45617323C8C618C39566AAC442D70306225DA6538E1E0000000000000000000000000000000000000000000000000000000000000000 | 640 | 3C0200001C000100010007000700540000001B0001000000010000801E001D000200010053006500630075007200650042006F006F007400000028001C001A000100CCFC4BB32888A345BC8AEADABA552B627D99348C767681AB3141F5B01E40A40E440000001B0001000100010000800E001D000200010050004B00000028001C001A000100FDAD986BC0A455F9F791FAB7862393135908457E1B1BCC83FCA507139CA193D4460000001B00010002000100008010001D00020001004B0045004B00000028001C001A000100EFD431E38C2134E22E9F9F4560EB7E3DE7A5A089C3FE313CD059E15346F8CD20440000001B0001000300010000800E001D000200010064006200000028001C001A000100357AB8F9547991B8A6488EDE43EF1701A5470382DFA02F78032717D338E73F5B460000001B00010004000100008010001D0002000100640062007800000028001C001A0001007D7A416CFB596B1D06037A60A77ACF0A943FF0CF0DAB249043B48314149D50E4520000001B0001000500040000001C001D000200010053006500700061007200610074006F007200000028001C001A000100DF3F619804A92FDB4057192DC43DD748EA778ADC52BC498CE80524C014B81119740000001B0001000600E00000803E001D00020001004F0053004C006F00610064006500720041007500740068006F0072006900740079005300690067006E0061007400750072006500000028001C001A00010030BF464EE37F1BC0C7B1A5BF25ECED275347C3AB1492D5623AE9F7663BE07DD5440000001C00010001000B000100360000001B00010000000C00000028001C001A000100097328E8C957DE2428283954F6A1EE8FF7AD7DEF12E100A600178407F5DECF24
Network,7001,1101,INFORMATION,Microsoft-Windows-Winlogon,Sree,2026-04-16 09:54:38,2 | S-1-5-21-2039802478-3675497764-1355025593-1001,2026-04-16 09:54:38,d76d9ade,EVT7001 NETWOR 2 | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM>
Network,-2147482947,0,WARNING,Win32k,Sree,2026-04-16 09:54:37,,2026-04-16 09:54:37,463e1f5b,EVT-<NUM> NETWOR
Network,1,5,INFORMATION,Microsoft-Windows-Kernel-General,Sree,2026-04-16 09:54:37,2026-04-16T04:24:37.5000000Z | 2026-04-15T16:39:46.6856869Z | 42290814 | 2 |  | 4 | 2026-04-16T09:54:37.5000000Z | -330 | false | false,2026-04-16 09:54:37,0867ecee,EVT1 NETWOR <NUM>-04-16T04:24:37.5000000Z | <NUM>-04-15T16:39:46.6856869Z | <NUM> | 2 |  | 4 | <NUM>-04-16T09:54:37.5000000Z | -330 | false | false
Network,24709,0,INFORMATION,Microsoft-Windows-BitLocker-Driver,Sree,2026-04-16 09:54:37,2026-04-16T09:54:32.0000000Z | true | 0xb | 32 | 0x880 | 2 | 0x880 | 2 | 64 | 920AD792E660383806BC45617323C8C618C39566AAC442D70306225DA6538E1E0000000000000000000000000000000000000000000000000000000000000000 | 640 | 3C0200001C000100010007000700540000001B0001000000010000801E001D000200010053006500630075007200650042006F006F007400000028001C001A000100CCFC4BB32888A345BC8AEADABA552B627D99348C767681AB3141F5B01E40A40E440000001B0001000100010000800E001D000200010050004B00000028001C001A000100FDAD986BC0A455F9F791FAB7862393135908457E1B1BCC83FCA507139CA193D4460000001B00010002000100008010001D00020001004B0045004B00000028001C001A000100EFD431E38C2134E22E9F9F4560EB7E3DE7A5A089C3FE313CD059E15346F8CD20440000001B0001000300010000800E001D000200010064006200000028001C001A000100357AB8F9547991B8A6488EDE43EF1701A5470382DFA02F78032717D338E73F5B460000001B00010004000100008010001D0002000100640062007800000028001C001A0001007D7A416CFB596B1D06037A60A77ACF0A943FF0CF0DAB249043B48314149D50E4520000001B0001000500040000001C001D000200010053006500700061007200610074006F007200000028001C001A000100DF3F619804A92FDB4057192DC43DD748EA778ADC52BC498CE80524C014B81119740000001B0001000600E00000803E001D00020001004F0053004C006F00610064006500720041007500740068006F0072006900740079005300690067006E0061007400750072006500000028001C001A00010030BF464EE37F1BC0C7B1A5BF25ECED275347C3AB1492D5623AE9F7663BE07DD5440000001C00010001000B000100360000001B00010000000C00000028001C001A000100097328E8C957DE2428283954F6A1EE8FF7AD7DEF12E100A600178407F5DECF24,2026-04-16 09:54:37,80f69160,EVT24709 NETWOR <NUM>-04-16T09:54:32.0000000Z | true | <HEX> | 32 | <HEX> | 2 | <HEX> | 2 | 64 | 920AD792E660383806BC45617323C8C618C39566AAC442D70306225DA6538E1E0000000000000000000000000000000000000000000000000000000000000000 | 640 | 3C0200001C000100010007000700540000001B0001000000010000801E001D000200010053006500630075007200650042006F006F007400000028001C001A000100CCFC4BB32888A345BC8AEADABA552B627D99348C767681AB3141F5B01E40A40E440000001B0001000100010000800E001D000200010050004B00000028001C001A000100FDAD986BC0A455F9F791FAB7862393135908457E1B1BCC83FCA507139CA193D4460000001B00010002000100008010001D00020001004B0045004B00000028001C001A000100EFD431E38C2134E22E9F9F4560EB7E3DE7A5A089C3FE313CD059E15346F8CD20440000001B0001000300010000800E001D000200010064006200000028001C001A000100357AB8F9547991B8A6488EDE43EF1701A5470382DFA02F78032717D338E73F5B460000001B00010004000100008010001D0002000100640062007800000028001C001A0001007D7A416CFB596B1D06037A60A77ACF0A943FF0CF0DAB249043B48314149D50E4520000001B0001000500040000001C001D000200010053006500700061007200610074006F007200000028001C001A000100DF3F619804A92FDB4057192DC43DD748EA778ADC52BC498CE80524C014B81119740000001B0001000600E00000803E001D00020001004F0053004C006F00610064006500720041007500740068006F0072006900740079005300690067006E0061007400750072006500000028001C001A00010030BF464EE37F1BC0C7B1A5BF25ECED275347C3AB1492D5623AE9F7663BE07DD5440000001C00010001000B000100360000001B00010000000C00000028001C001A000100097328E8C957DE2428283954F6A1EE8FF7AD7DEF12E100A600178407F5DECF24
Network,24711,0,INFORMATION,Microsoft-Windows-BitLocker-Driver,Sree,2026-04-16 09:54:37,0x0 | C: | 0x0 | {5d9fde32-68a1-4952-9c8f-6b3fc8d619b0} | {e0f3b476-a73e-4425-805b-0c939f260e04} | 0x0,2026-04-16 09:54:37,8e0ca1bd,EVT24711 NETWOR <HEX> | C: | <HEX> | {<UUID>} | {<UUID>} | <HEX>
Network,107,102,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-15 22:09:46,6 | 5 | 5 | 1601-01-01T00:00:00.0000000Z | 1601-01-01T00:00:00.0000000Z | 0 | 0,2026-04-15 22:09:46,62ef6a20,EVT107 NETWOR 6 | 5 | 5 | <NUM>-01-01T00:00:00.0000000Z | <NUM>-01-01T00:00:00.0000000Z | 0 | 0
Network,-2147482948,0,WARNING,Win32k,Sree,2026-04-15 22:09:41,,2026-04-15 22:09:41,463e1f5b,EVT-<NUM> NETWOR
Network,42,64,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-15 22:09:41,6 | 5 | 4 | 0 | 2,2026-04-15 22:09:41,e769e1d3,EVT42 NETWOR 6 | 5 | 4 | 0 | 2
Network,40,36,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-15 22:09:40,12 | \Driver\ACPI | 0 | ,2026-04-15 22:09:40,b194d9ff,EVT40 NETWOR 12 | \Driver\ACPI | 0 |
Network,566,268,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-15 22:09:40,47 | 15 | 5 | 0 | 3672592858 | 32257 | 52711 | 28380 | 52711 | 6 | 3 | false | 15,2026-04-15 22:09:40,e5285646,EVT566 NETWOR 47 | 15 | 5 | 0 | <NUM> | <NUM> | <NUM> | <NUM> | <NUM> | 6 | 3 | false | 15
Network,187,243,INFORMATION,Microsoft-Windows-Kernel-Power,Sree,2026-04-15 22:09:40,53 | \Device\HarddiskVolume3\Windows\System32\winlogon.exe | 3 | 2,2026-04-15 22:09:40,c545269e,EVT187 NETWOR 53 | \Device\HarddiskVolume3\Windows\System32\winlogon.exe | 3 | 2
Network,7002,1102,INFORMATION,Microsoft-Windows-Winlogon,Sree,2026-04-15 22:09:39,1 | S-1-5-21-2039802478-3675497764-1355025593-1001,2026-04-15 22:09:39,a6cc0ad0,EVT7002 NETWOR 1 | S-1-5-21-<NUM>-<NUM>-<NUM>-<NUM>
Network,100,0,WARNING,winsrvext,Sree,2026-04-15 22:09:38,C:\Program Files\AcerQAAgent\AQAUserPS.exe | 5094,2026-04-15 22:09:38,da7f4986,EVT100 NETWOR C:\Program Files\AcerQAAgent\AQAUserPS.exe | <NUM>
Network,2,0,INFORMATION,Microsoft-Windows-IsolatedUserMode,Sree,2026-04-15 22:09:33,0 | 0 | 0,2026-04-15 22:09:33,12e79c0b,EVT2 NETWOR 0 | 0 | 0
